Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Northern Mariana Islands,US,2020-04-24 03:33:00,15.0979,145.6739,14,2,11,12.0,69,25.388074858552155,65,Empty,14.285714285714286,580,MNP,117.87320470042071,Empty
Ohio,US,2020-04-24 03:33:00,40.3888,-82.7649,14694,656,Empty,14038.0,39,131.50334799254688,102325,2960,4.464407241050769,84000039,USA,915.7533743934504,20.144276575472983
Oregon,US,2020-04-24 03:33:00,44.571999999999996,-122.0709,2127,83,Empty,2044.0,41,53.081126028618385,43976,512,3.902209685002351,84000041,USA,1097.4591435047118,24.071462153267515
Pennsylvania,US,2020-04-24 03:33:00,40.5908,-77.2098,38379,1724,Empty,36655.0,42,304.89778865488506,178708,2750,4.4920399176633055,84000042,USA,1419.7262569357515,7.165376898824878
Puerto Rico,US,2020-04-24 03:33:00,18.2208,-66.5901,1416,69,Empty,1347.0,72,48.27149854367343,10228,Empty,4.872881355932203,630,PRI,348.6729428705451,Empty
Virgin Islands,US,2020-04-24 03:33:00,18.3358,-64.8963,54,3,48,51.0,78,50.341201476675245,637,Empty,5.555555555555555,850,VIR,593.8397285304098,Empty
Washington,US,2020-04-24 03:33:00,47.4009,-121.4905,12753,711,Empty,12042.0,53,168.92726484465064,147953,544,5.57515878616796,84000053,USA,1959.797350863373,4.265662981259312
Wisconsin,US,2020-04-24 03:33:00,44.2685,-89.6165,5052,258,Empty,4794.0,55,97.6312818975718,56508,1318,5.10688836104513,84000055,USA,1092.0325569018185,26.08867775138559
Recovered,US,2020-04-24 03:33:00,Empty,Empty,0,0,80203,-80203.0,,Empty,Empty,Empty,Empty,84070001,USA,Empty,Empty
Alabama,US,2020-04-25 06:32:46,32.3182,-86.9023,6026,209,Empty,5817.0,1,128.51636536268552,52889,769,3.4683040159309657,84000001,USA,1127.9625037615456,12.761367407899105
American Samoa,US,2020-04-25 06:32:46,-14.270999999999999,-170.132,0,0,Empty,Empty,60,0.0,3,Empty,Empty,16,ASM,5.3917075537822825,Empty
California,US,2020-04-25 06:32:46,36.1162,-119.6816,41355,1621,Empty,39734.0,6,105.47425540608162,494173,4880,3.9197195018740176,84000006,USA,1260.3682557560046,11.800265989602226
Colorado,US,2020-04-25 06:32:46,39.0598,-105.3111,12256,674,Empty,11582.0,8,216.2767679116992,56789,2366,5.499347258485639,84000008,USA,1002.1329449198341,19.304830287206265
Connecticut,US,2020-04-25 06:32:46,41.5978,-72.7554,23936,1767,Empty,22169.0,9,671.3625018126171,74038,1877,7.382185828877005,84000009,USA,2076.6350647226996,7.841744652406417
Diamond Princess,US,2020-04-25 06:32:46,Empty,Empty,49,0,0,49.0,88888,Empty,Empty,Empty,0.0,84088888,USA,Empty,Empty
Florida,US,2020-04-25 06:32:46,27.7663,-81.6868,30533,1046,Empty,29487.0,12,143.80241407955293,319038,5009,3.4258015917204334,84000012,USA,1502.5852219930046,16.40520093014116
Georgia,US,2020-04-25 06:32:46,33.0406,-83.6431,22491,899,Empty,21592.0,13,221.81801218278056,107520,4322,3.9971544173224847,84000013,USA,1060.418508287429,19.216575519096526
Grand Princess,US,2020-04-25 06:32:46,Empty,Empty,103,3,0,100.0,99999,Empty,Empty,Empty,2.912621359223301,84099999,USA,Empty,Empty
Illinois,US,2020-04-25 06:32:46,40.3495,-88.9861,39658,1795,Empty,37863.0,17,337.927510297041,189632,4828,4.526199001462504,84000017,USA,1615.8623640286569,12.174088456301376
Indiana,US,2020-04-25 06:32:46,39.8494,-86.2583,13681,741,Empty,12940.0,18,209.06192762401676,75553,Empty,5.41627074044295,84000018,USA,1154.53956712063,Empty
Kansas,US,2020-04-25 06:32:46,38.5266,-96.7265,2959,118,Empty,2841.0,20,121.34568634334063,23588,457,3.9878337276106794,84000020,USA,967.32073317564,15.44440689422102
Massachusetts,US,2020-04-25 06:32:46,42.2302,-71.5301,50969,2556,Empty,48413.0,25,742.5800274251534,215213,4752,5.014812925503738,84000025,USA,3135.4916800849446,9.323314171359062
Mississippi,US,2020-04-25 06:32:46,32.7416,-89.6787,5434,209,Empty,5225.0,28,187.68958063778535,55670,970,3.8461538461538463,84000028,USA,1922.833815624864,17.85057048214943
Missouri,US,2020-04-25 06:32:46,38.4561,-92.2884,6788,272,Empty,6516.0,29,115.84693186534723,67017,877,4.007071302298173,84000029,USA,1143.7409889245691,12.919858573954036
Nebraska,US,2020-04-25 06:32:46,41.1254,-98.2681,2424,50,Empty,2374.0,31,158.9224741554293,19973,Empty,2.062706270627063,84000031,USA,1309.471359862372,Empty
Nevada,US,2020-04-25 06:32:46,38.3135,-117.0554,4398,197,Empty,4201.0,32,145.7885893081075,36192,Empty,4.47930877671669,84000032,USA,1199.7227431193785,Empty
New Jersey,US,2020-04-25 06:32:46,40.2989,-74.521,102196,5683,Empty,96513.0,34,1150.5720998987863,205962,6847,5.56088300911973,84000034,USA,2318.8200207381287,6.699870836431955
North Carolina,US,2020-04-25 06:32:46,35.6301,-79.8064,8290,294,Empty,7996.0,37,83.58645375143365,100584,477,3.546441495778046,84000037,USA,1014.1688617773465,5.753920386007238
Northern Mariana Islands,US,2020-04-25 06:32:46,15.0979,145.6739,14,2,11,12.0,69,25.388074858552155,65,Empty,14.285714285714286,580,MNP,117.87320470042071,Empty
Ohio,US,2020-04-25 06:32:46,40.3888,-82.7649,15169,690,Empty,14479.0,39,135.75434093500365,107109,3053,4.548750741644143,84000039,USA,958.5675854181097,20.126573933680532
Oregon,US,2020-04-25 06:32:46,44.571999999999996,-122.0709,2177,86,Empty,2091.0,41,54.32891930620697,45492,520,3.9503904455672942,84000041,USA,1135.2922356811978,23.88608176389527
Pennsylvania,US,2020-04-25 06:32:46,40.5908,-77.2098,40208,1747,Empty,38461.0,42,319.42808010202504,186143,2746,4.344906486271388,84000042,USA,1478.7928052733598,6.829486669319539
Puerto Rico,US,2020-04-25 06:32:46,18.2208,-66.5901,1276,77,Empty,1199.0,72,43.498892755457135,10589,Empty,6.0344827586206895,630,PRI,360.9794477958743,Empty
Virgin Islands,US,2020-04-25 06:32:46,18.3358,-64.8963,54,3,50,51.0,78,50.341201476675245,696,Empty,5.555555555555555,850,VIR,648.8421523660364,Empty
Washington,US,2020-04-25 06:32:46,47.4009,-121.4905,12977,722,Empty,12255.0,53,171.89438688065798,160324,455,5.563689604685212,84000053,USA,2123.6646129501896,3.5062032827309855
Wisconsin,US,2020-04-25 06:32:46,44.2685,-89.6165,5356,263,Empty,5093.0,55,103.5061650521367,59929,1353,4.910380881254667,84000055,USA,1158.1443176642083,25.26138909634055
Recovered,US,2020-04-25 06:32:46,Empty,Empty,0,0,99079,-99079.0,,Empty,Empty,Empty,Empty,84070001,USA,Empty,Empty
Alabama,US,2020-04-26 02:32:45,32.3182,-86.9023,6026,209,Empty,5817.0,1,128.51636536268552,71344,839,3.4683040159309657,84000001,USA,1521.551870301267,13.923000331895121
American Samoa,US,2020-04-26 02:32:45,-14.270999999999999,-170.132,0,0,Empty,Empty,60,0.0,3,Empty,Empty,16,ASM,5.3917075537822825,Empty
California,US,2020-04-26 02:32:45,36.1162,-119.6816,42368,1689,Empty,40679.0,6,108.05787094776608,506035,4847,3.986499244712991,84000006,USA,1290.6218071434291,11.440237915407854
Connecticut,US,2020-04-26 02:32:45,41.5978,-72.7554,24583,1865,Empty,22718.0,9,689.5097084750821,77602,1810,7.5865435463531705,84000009,USA,2176.598966647005,7.362811699141683
Diamond Princess,US,2020-04-26 02:32:45,Empty,Empty,49,0,0,49.0,88888,Empty,Empty,Empty,0.0,84088888,USA,Empty,Empty
Florida,US,2020-04-26 02:32:45,27.7663,-81.6868,30839,1055,Empty,29784.0,12,145.24359374445135,333099,5045,3.420992898602419,84000012,USA,1568.8088405163267,16.359155614643797
Georgia,US,2020-04-26 02:32:45,33.0406,-83.6431,23222,907,Empty,22315.0,13,229.0275167359624,119014,4326,3.905779002669882,84000013,USA,1173.778351425968,18.6288864008268
Grand Princess,US,2020-04-26 02:32:45,Empty,Empty,103,3,0,100.0,99999,Empty,Empty,Empty,2.912621359223301,84099999,USA,Empty,Empty
Illinois,US,2020-04-26 02:32:45,40.3495,-88.9861,41777,1875,Empty,39902.0,17,355.9835997195895,201617,4699,4.488115470234818,84000017,USA,1717.9870604558605,11.247815783804485
Indiana,US,2020-04-26 02:32:45,39.8494,-86.2583,14399,786,Empty,13613.0,18,220.0338203244074,79774,1515,5.458712410584068,84000018,USA,1219.0414600013387,10.521563997499827
Kansas,US,2020-04-26 02:32:45,38.5266,-96.7265,3135,120,Empty,3015.0,20,128.56327363513785,25199,474,3.827751196172249,84000020,USA,1033.3862623068064,15.119617224880383
Massachusetts,US,2020-04-26 02:32:45,42.2302,-71.5301,53348,2730,Empty,50618.0,25,777.240269635996,226845,4965,5.117342730749044,84000025,USA,3304.9611787804142,9.306815625702932
Mississippi,US,2020-04-26 02:32:45,32.7416,-89.6787,5718,221,Empty,5497.0,28,197.49889990556804,58957,996,3.8649877579573277,84000028,USA,2036.3663241924755,17.418677859391394
Missouri,US,2020-04-26 02:32:45,38.4561,-92.2884,6935,281,Empty,6654.0,29,118.35569718417545,67218,850,4.051910598413843,84000029,USA,1147.171341503375,12.256669069935112
Nebraska,US,2020-04-26 02:32:45,41.1254,-98.2681,2719,50,Empty,2669.0,31,178.26328681048363,19973,Empty,1.8389113644722324,84000031,USA,1309.471359862372,Empty
Nevada,US,2020-04-26 02:32:45,38.3135,-117.0554,4539,205,Empty,4334.0,32,150.46257545918598,37208,Empty,4.516413306895792,84000032,USA,1233.4019624775044,Empty
New Jersey,US,2020-04-26 02:32:45,40.2989,-74.521,105498,5914,Empty,99584.0,34,1187.7476162973321,213686,6722,5.6057934747578155,84000034,USA,2405.7805563717957,6.371684771275285
North Carolina,US,2020-04-26 02:32:45,35.6301,-79.8064,8768,305,Empty,8463.0,37,88.40603455881426,105265,456,3.4785583941605838,84000037,USA,1061.366472152553,5.200729927007299
Northern Mariana Islands,US,2020-04-26 02:32:45,15.0979,145.6739,14,2,11,12.0,69,25.388074858552155,65,Empty,14.285714285714286,580,MNP,117.87320470042071,Empty
Ohio,US,2020-04-26 02:32:45,40.3888,-82.7649,15587,711,Empty,14876.0,39,139.4952147243656,111379,3115,4.561493552319241,84000039,USA,996.7817746060896,19.984602553409893
Oregon,US,2020-04-26 02:32:45,44.571999999999996,-122.0709,2253,87,Empty,2166.0,41,56.22556508814162,47377,536,3.8615179760319576,84000041,USA,1182.3340422462875,23.790501553484244
Pennsylvania,US,2020-04-26 02:32:45,40.5908,-77.2098,41153,1793,Empty,39360.0,42,326.9355297562335,192935,2748,4.356912011274998,84000042,USA,1532.751110089639,6.677520472383544
Puerto Rico,US,2020-04-26 02:32:45,18.2208,-66.5901,1307,83,Empty,1224.0,72,44.5556840371336,10620,Empty,6.350420811017598,630,PRI,362.03623907755076,Empty
Virgin Islands,US,2020-04-26 02:32:45,18.3358,-64.8963,55,3,51,52.0,78,51.27344594846553,748,Empty,5.454545454545454,850,VIR,697.3188648991312,Empty
Washington,US,2020-04-26 02:32:45,47.4009,-121.4905,13319,737,Empty,12582.0,53,176.42454641777636,160324,455,5.533448457091374,84000053,USA,2123.6646129501896,3.416172385314213
Wisconsin,US,2020-04-26 02:32:45,44.2685,-89.6165,5687,266,Empty,5421.0,55,109.9028305921399,62825,1376,4.677334271144716,84000055,USA,1214.1103098208528,24.195533673289958
Recovered,US,2020-04-26 02:32:45,Empty,Empty,0,0,100372,-100372.0,,Empty,Empty,Empty,Empty,84070001,USA,Empty,Empty
Alabama,US,2020-04-27 02:32:46,32.3182,-86.9023,6421,219,Empty,6202.0,1,136.94052140620704,73551,845,3.4106836941286405,84000001,USA,1568.6205092583607,13.159943933966671
American Samoa,US,2020-04-27 02:32:46,-14.270999999999999,-170.132,0,0,Empty,Empty,60,0.0,3,Empty,Empty,16,ASM,5.3917075537822825,Empty
California,US,2020-04-27 02:32:46,36.1162,-119.6816,43558,1725,Empty,41833.0,6,111.0929178328643,526084,4928,3.960236925478672,84000006,USA,1341.755971008416,11.313650764497911
Connecticut,US,2020-04-27 02:32:46,41.5978,-72.7554,25269,1924,Empty,23345.0,9,708.7507962192104,79811,1766,7.614072579049428,84000009,USA,2238.557513041727,6.988800506549527
Diamond Princess,US,2020-04-27 02:32:46,Empty,Empty,49,0,0,49.0,88888,Empty,Empty,Empty,0.0,84088888,USA,Empty,Empty
Florida,US,2020-04-27 02:32:46,27.7663,-81.6868,31532,1075,Empty,30457.0,12,148.5074418090742,344613,5155,3.409235062793353,84000012,USA,1623.0367577112297,16.34847139413929
Georgia,US,2020-04-27 02:32:46,33.0406,-83.6431,23486,916,Empty,22570.0,13,231.63122289470385,123223,4359,3.900195861364217,84000013,USA,1215.2897121159028,18.55999318743081
Grand Princess,US,2020-04-27 02:32:46,Empty,Empty,103,3,0,100.0,99999,Empty,Empty,Empty,2.912621359223301,84099999,USA,Empty,Empty
Illinois,US,2020-04-27 02:32:46,40.3495,-88.9861,43903,1933,Empty,41970.0,17,374.09933644084396,214952,4595,4.402888185317632,84000017,USA,1831.6151644906338,10.466255153406372
Indiana,US,2020-04-27 02:32:46,39.8494,-86.2583,15012,813,Empty,14199.0,18,229.40118832627292,81708,1446,5.415667466027179,84000018,USA,1248.5952768294103,9.632294164668265
Kansas,US,2020-04-27 02:32:46,38.5266,-96.7265,3277,121,Empty,3156.0,20,134.38655429101968,26227,485,3.6924015868172106,84000020,USA,1075.5435335338948,14.800122062862375
Massachusetts,US,2020-04-27 02:32:46,42.2302,-71.5301,54938,2899,Empty,52039.0,25,800.4053747706072,236100,5104,5.276857548509229,84000025,USA,3439.7995737620654,9.290472896719939
Mississippi,US,2020-04-27 02:32:46,32.7416,-89.6787,5911,227,Empty,5684.0,28,204.16509222487105,60788,1001,3.840297749957706,84000028,USA,2099.6088015844125,16.934528844527154
Missouri,US,2020-04-27 02:32:46,38.4561,-92.2884,7120,283,Empty,6837.0,29,121.51298687113616,69748,679,3.9747191011235956,84000029,USA,1190.3494112764051,9.536516853932584
Nebraska,US,2020-04-27 02:32:46,41.1254,-98.2681,3028,56,Empty,2972.0,31,198.52196854069308,21228,Empty,1.8494055482166447,84000031,USA,1391.7517662423488,Empty
Nevada,US,2020-04-27 02:32:46,38.3135,-117.0554,4734,206,Empty,4528.0,32,156.92659885961368,38186,Empty,4.351499788762146,84000032,USA,1265.8215259934955,Empty
New Jersey,US,2020-04-27 02:32:46,40.2989,-74.521,109038,5938,Empty,103100.0,34,1227.6026520486503,223144,6573,5.4458078834901595,84000034,USA,2512.263304432803,6.02817366422715
North Carolina,US,2020-04-27 02:32:46,35.6301,-79.8064,8997,324,Empty,8673.0,37,90.71499691214096,107894,451,3.601200400133378,84000037,USA,1087.8741665931461,5.012782038457264
Northern Mariana Islands,US,2020-04-27 02:32:46,15.0979,145.6739,14,2,11,12.0,69,25.388074858552155,65,Empty,14.285714285714286,580,MNP,117.87320470042071,Empty
Ohio,US,2020-04-27 02:32:46,40.3888,-82.7649,15972,728,Empty,15244.0,39,142.94075637246215,115783,3178,4.557976458802905,84000039,USA,1036.1951912767836,19.89732031054345
Oregon,US,2020-04-27 02:32:46,44.571999999999996,-122.0709,2311,92,Empty,2219.0,41,57.67300529014438,48964,546,3.98096062310688,84000041,USA,1221.9390008769492,23.62613587191692
Pennsylvania,US,2020-04-27 02:32:46,40.5908,-77.2098,42616,1816,Empty,40800.0,42,338.5581740357118,198593,2736,4.261310305988361,84000042,USA,1577.700475320868,6.420123897127839
Puerto Rico,US,2020-04-27 02:32:46,18.2208,-66.5901,1371,84,Empty,1287.0,72,46.737446683175335,10684,Empty,6.12691466083151,630,PRI,364.21800172359247,Empty
Vermont,US,2020-04-27 02:32:46,44.0459,-72.7107,851,46,Empty,805.0,50,139.37316468798264,14797,34,5.405405405405405,84000050,USA,2423.3897977533243,3.9952996474735607
Virgin Islands,US,2020-04-27 02:32:46,18.3358,-64.8963,57,4,51,53.0,78,53.13793489204609,757,Empty,7.017543859649122,850,VIR,705.7090651452437,Empty
Washington,US,2020-04-27 02:32:46,47.4009,-121.4905,13521,749,Empty,12772.0,53,179.10025468239013,170594,508,5.539531099770727,84000053,USA,2259.7018598689197,3.757118556319799
Wisconsin,US,2020-04-27 02:32:46,44.2685,-89.6165,5912,272,Empty,5640.0,55,114.25101713745931,65146,1397,4.600811907983762,84000055,USA,1258.9642696950143,23.629905277401896
Recovered,US,2020-04-27 02:32:46,Empty,Empty,0,0,106988,-106988.0,,Empty,Empty,Empty,Empty,84070001,USA,Empty,Empty
Alabama,US,2020-04-28 02:32:46,32.3182,-86.9023,6539,228,Empty,6311.0,1,139.45710473060083,73997,872,3.4867716776265483,84000001,USA,1578.1323411454762,13.335372381098027
American Samoa,US,2020-04-28 02:32:46,-14.270999999999999,-170.132,0,0,Empty,Empty,60,0.0,3,Empty,Empty,16,ASM,5.3917075537822825,Empty
California,US,2020-04-28 02:32:46,36.1162,-119.6816,44966,1779,Empty,43187.0,6,114.68396490363598,553409,4878,3.956322554819197,84000006,USA,1411.4472786851463,10.848196415069163
Connecticut,US,2020-04-28 02:32:46,41.5978,-72.7554,25997,2012,Empty,23985.0,9,729.1699097435915,79811,1758,7.7393545409085664,84000009,USA,2238.557513041727,6.762318729084125
Diamond Princess,US,2020-04-28 02:32:46,Empty,Empty,49,0,0,49.0,88888,Empty,Empty,Empty,0.0,84088888,USA,Empty,Empty
Florida,US,2020-04-28 02:32:46,27.7663,-81.6868,32138,1088,Empty,31050.0,12,151.36154271406912,356463,5211,3.3854004605140333,84000012,USA,1678.8471466950407,16.214450183583295
Georgia,US,2020-04-28 02:32:46,33.0406,-83.6431,24302,995,Empty,23307.0,13,239.6790419308138,127169,4681,4.094313225248951,84000013,USA,1254.2072291704246,19.26178915315612
Grand Princess,US,2020-04-28 02:32:46,Empty,Empty,103,3,0,100.0,99999,Empty,Empty,Empty,2.912621359223301,84099999,USA,Empty,Empty
Illinois,US,2020-04-28 02:32:46,40.3495,-88.9861,45883,1983,Empty,43900.0,17,390.97100093194643,227628,4672,4.32186212758538,84000017,USA,1939.6279014043787,10.18242050432622
Indiana,US,2020-04-28 02:32:46,39.8494,-86.2583,15961,844,Empty,15117.0,18,243.90303536341872,84476,1493,5.287889229998121,84000018,USA,1290.8936041200527,9.354050498089093
Kansas,US,2020-04-28 02:32:46,38.5266,-96.7265,3473,126,Empty,3347.0,20,142.42432195688477,27167,496,3.6279873308378923,84000020,USA,1114.0920111150845,14.281600921393608
Massachusetts,US,2020-04-28 02:32:46,42.2302,-71.5301,56462,3003,Empty,53459.0,25,822.6089095034042,244887,5237,5.318621373667245,84000025,USA,3567.819560439945,9.275264779851936
Mississippi,US,2020-04-28 02:32:46,32.7416,-89.6787,6094,229,Empty,5865.0,28,210.48588597840705,63462,1060,3.7577945520183786,84000028,USA,2191.968378070507,17.394158188382015
Missouri,US,2020-04-28 02:32:46,38.4561,-92.2884,7305,343,Empty,6962.0,29,124.67027655809686,71106,679,4.695414099931554,84000029,USA,1213.5256242217708,9.295003422313483
Nebraska,US,2020-04-28 02:32:46,41.1254,-98.2681,3358,56,Empty,3302.0,31,220.15745388363518,22363,Empty,1.6676593210244193,84000031,USA,1466.1647234067104,Empty
Nevada,US,2020-04-28 02:32:46,38.3135,-117.0554,4700,206,Empty,4494.0,32,155.7995383692827,38813,Empty,4.382978723404255,84000032,USA,1286.605847388717,Empty
New Jersey,US,2020-04-28 02:32:46,40.2989,-74.521,111188,6044,Empty,105144.0,34,1251.8083941010043,227775,6407,5.435838399827319,84000034,USA,2564.4013469651068,5.762312479764003
North Carolina,US,2020-04-28 02:32:46,35.6301,-79.8064,9428,340,Empty,9088.0,37,95.06068588281259,109920,473,3.6062791684344506,84000037,USA,1108.3019295968138,5.016970725498515
Northern Mariana Islands,US,2020-04-28 02:32:46,15.0979,145.6739,14,2,11,12.0,69,25.388074858552155,65,Empty,14.285714285714286,580,MNP,117.87320470042071,Empty
Ohio,US,2020-04-28 02:32:46,40.3888,-82.7649,16325,753,Empty,15572.0,39,146.0999153381195,119391,3232,4.612557427258806,84000039,USA,1068.4848387218026,19.797856049004594
Oregon,US,2020-04-28 02:32:46,44.571999999999996,-122.0709,2354,92,Empty,2262.0,41,58.746107508870566,51198,554,3.9082412914188613,84000041,USA,1277.690404519607,23.534409515717925
Pennsylvania,US,2020-04-28 02:32:46,40.5908,-77.2098,43558,1886,Empty,41672.0,42,346.04179051641484,203422,2800,4.329859038523348,84000042,USA,1616.0639402734316,6.42821066164654
Puerto Rico,US,2020-04-28 02:32:46,18.2208,-66.5901,1389,84,Empty,1305.0,72,47.35106742737457,10702,Empty,6.047516198704104,630,PRI,364.8316224677917,Empty
Vermont,US,2020-04-28 02:32:46,44.0459,-72.7107,855,47,Empty,808.0,50,140.02826769474166,15073,33,5.497076023391813,84000050,USA,2468.591905219697,3.8596491228070176
Virgin Islands,US,2020-04-28 02:32:46,18.3358,-64.8963,57,4,51,53.0,78,53.13793489204609,775,Empty,7.017543859649122,850,VIR,722.4894656374688,Empty
Washington,US,2020-04-28 02:32:46,47.4009,-121.4905,13686,764,Empty,12922.0,53,181.28585796784196,175477,536,5.582346923863803,84000053,USA,2324.382471037776,3.91641093087827
Wisconsin,US,2020-04-28 02:32:46,44.2685,-89.6165,6081,281,Empty,5800.0,55,117.51698836483256,67392,1415,4.620950501562243,84000055,USA,1302.3688340540693,23.269199144877486
Recovered,US,2020-04-28 02:32:46,Empty,Empty,0,0,111424,-111424.0,,Empty,Empty,Empty,Empty,84070001,USA,Empty,Empty
Alabama,US,2020-04-29 02:32:33,32.3182,-86.9023,6750,242,Empty,6508.0,1,143.9570969462541,75827,911,3.585185185185185,84000001,USA,1617.1607096509051,13.496296296296297
Alaska,US,2020-04-29 02:32:33,61.3707,-152.4044,351,9,228,342.0,2,58.720298988371376,17089,Empty,2.5641025641025643,84000002,USA,2858.892277527859,Empty
American Samoa,US,2020-04-29 02:32:33,-14.270999999999999,-170.132,0,0,Empty,Empty,60,0.0,3,Empty,Empty,16,ASM,5.3917075537822825,Empty
Arkansas,US,2020-04-29 02:32:33,34.9697,-92.3731,3127,57,1146,3070.0,5,120.7789644526689,40671,Empty,1.8228333866325552,84000005,USA,1570.8990288629666,Empty
California,US,2020-04-29 02:32:33,36.1162,-119.6816,46164,1864,Empty,44300.0,6,117.73941546527269,577608,Empty,4.037778355428473,84000006,USA,1473.1658497544672,Empty
